PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss
42083,40268,198679,200475,-24716,0
42022,40214,198701,200436,-24706,0
42090,40276,198721,200511,-24696,0
42103,40275,198670,200461,-24686,0
42054,40247,198702,200475,-24676,0
42049,40230,198692,200501,-24666,0
42116,40313,198695,200480,-24656,0
42066,40257,198879,200502,-24646,0
42059,40234,198536,200490,-24636,0
42095,40259,197549,200445,-24626,0
42038,40222,198337,200487,-24616,0
41965,40238,198388,200517,-24606,0
42224,40300,198287,200454,-24596,0
42025,40233,198312,200474,-24586,0
40376,40253,198340,200490,-24576,0
42152,40307,198314,200491,-24566,0
42083,40274,198293,200479,-24556,0
42067,40248,198313,200483,-24546,0
42086,40272,198346,200520,-24536,0
42068,40251,198267,200425,-24526,0
42019,40187,198335,200506,-24516,0
42093,40286,198318,200450,-24506,0
42094,40272,198290,200448,-24496,0
42070,40253,198300,200470,-24486,0
42327,40487,198322,200480,-24476,0
42498,40664,198339,200515,-24466,0
42487,40639,198344,200517,-24456,0
42493,40627,198287,200422,-24446,0
42489,40462,198304,200468,-24436,0
42483,40670,198290,200456,-24426,0
42461,40640,198312,200413,-24416,0
42478,40565,198252,200453,-24406,0
42496,40542,198475,200537,-24396,0
42501,40680,198371,200486,-24386,0
42515,40679,198139,200458,-24376,0
42471,40646,198360,200496,-24366,0
42489,40647,198325,200499,-24356,0
42401,40669,198268,200362,-24346,0
42672,40650,198293,200449,-24336,0
42333,40637,198305,200467,-24326,0
42429,40641,198323,200487,-24316,0
42510,40676,198330,200501,-24306,0
42512,40689,198252,200439,-24296,0
42445,40611,198307,200500,-24286,0
42508,40668,198318,200487,-24276,0
42469,40650,198296,200382,-24266,0
42486,40671,198286,200441,-24256,0
42450,40608,198283,200451,-24246,0
42482,40642,198296,200462,-24236,0
42504,40665,198298,200484,-24226,0
42498,40698,198279,200452,-24216,0
42449,40605,198298,200361,-24206,0
42481,40634,198315,200494,-24196,0
42504,40682,198271,200448,-24186,0
42517,40666,198290,200464,-24176,0
42468,40659,198283,200440,-24166,0
42467,40624,198316,200466,-24156,0
42478,40646,198222,200466,-24146,0
42483,40661,198520,200486,-24136,0
42466,40646,198208,200437,-24126,0
42482,40648,198218,200472,-24116,0
42447,40630,198285,200467,-24106,0
42473,40667,198291,200447,-24096,0
42437,40583,198267,200412,-24086,0
42613,40619,198286,200327,-24076,0
42323,40651,198299,200480,-24066,0
42505,40695,198254,200446,-24056,0
42494,40644,198308,200478,-24046,0
42504,40642,198308,200465,-24036,0
42488,40657,198271,200435,-24026,0
42460,40622,198295,200451,-24016,0
42472,40650,198305,200468,-24006,0
42484,40663,198281,200449,-23996,0
42502,40642,198276,200450,-23986,0
42434,40607,198324,200503,-23976,0
42491,40689,198278,200421,-23966,0
42484,40647,198269,200457,-23956,0
42490,40591,198294,200457,-23946,0
42498,40672,198293,200470,-23936,0
42506,40701,198290,200473,-23926,0
42458,40617,198326,200487,-23916,0
42510,40689,198279,200458,-23906,0
42495,40663,198225,200442,-23896,0
42446,40623,198310,200510,-23886,0
42464,40644,198372,200462,-23876,0
42500,40680,198157,200474,-23866,0
42478,40674,198318,200416,-23856,0
42500,40691,198326,200501,-23846,0
42372,40659,198304,200455,-23836,0
42638,40637,198304,200472,-23826,0
42305,40643,198321,200490,-23816,0
42542,40703,198261,200438,-23806,0
42437,40629,198274,200448,-23796,0
42493,40635,198323,200489,-23786,0
42522,40667,198247,200405,-23776,0
42465,40651,198251,200439,-23766,0
42491,40663,198338,200497,-23756,0
42507,40674,198254,200408,-23746,0
42450,40629,198296,200493,-23736,0
42502,40682,198279,200434,-23726,0
42464,40644,198283,200415,-23716,0
42464,40636,198294,200451,-23706,0
42457,40635,198288,200457,-23696,0
42506,40694,198293,200483,-23686,0
42529,40704,198246,200430,-23676,0
42445,40614,198302,200488,-23666,0
42484,40458,198285,200439,-23656,0
42490,40663,198250,200444,-23646,0
42500,40657,198228,200440,-23636,0
42476,40662,198518,200494,-23626,0
42498,40646,198029,200394,-23616,0
42438,40527,198397,200483,-23606,0
42538,40715,198196,200431,-23586,-10
42640,40688,198250,200435,-23576,0
42491,40694,198305,200469,-23566,0
42393,40650,198279,200460,-23556,0
42483,40635,198256,200415,-23536,-10
42495,40660,198287,200451,-23526,0
42490,40671,198285,200436,-23516,0
42456,40607,198310,200465,-23506,0
42507,40667,198283,200427,-23496,0
42486,40497,198262,200416,-23486,0
42510,40692,198305,200493,-23476,0
42464,40629,198257,200419,-23466,0
42460,40640,198296,200478,-23456,0
42472,40652,198301,200470,-23446,0
42508,40686,198245,200443,-23436,0
42893,41055,198265,200449,-23426,0
42875,41045,198248,200433,-23416,0
42881,41048,198321,200490,-23406,0
42904,41075,198266,200422,-23396,0
42895,41059,198256,200449,-23386,0
42891,40880,198223,200483,-23376,0
42903,41091,198416,200441,-23366,0
42915,41058,198070,200411,-23356,0
42909,41061,198322,200433,-23346,0
42873,41034,198231,200444,-23336,0
42850,41069,198300,200466,-23326,0
42984,41097,198261,200452,-23316,0
42960,41067,198229,200410,-23306,0
42785,41052,198258,200431,-23296,0
42944,41048,198289,200483,-23286,0
42891,41062,198266,200456,-23276,0
42966,41121,198243,200430,-23266,0
42914,41075,198261,200461,-23256,0
42856,41029,198270,200457,-23246,0
42906,41027,198166,200332,-23236,0
42905,41039,198241,200453,-23226,0
42903,41063,198251,200467,-23216,0
42876,41035,198270,200442,-23206,0
42910,41056,198284,200462,-23196,0
42936,41057,198258,200425,-23186,0
42915,41072,198224,200390,-23176,0
42899,41059,198272,200471,-23166,0
42894,41074,198284,200495,-23156,0
42891,41072,198212,200409,-23146,0
42881,41051,198272,200472,-23136,0
42925,41092,198195,200455,-23126,0
42932,41106,198366,200421,-23116,0
42888,41041,198286,200479,-23106,0
42974,41133,198164,200432,-23096,0
42862,41018,198315,200458,-23086,0
42890,41073,198299,200511,-23076,0
42783,41034,198238,200432,-23066,0
43086,41099,198288,200480,-23056,0
42733,41061,198257,200442,-23046,0
42908,40993,198211,200385,-23036,0
42860,41025,198223,200411,-23026,0
42921,41091,198286,200504,-23016,0
42917,41005,198225,200439,-23006,0
42876,41038,198273,200471,-22996,0
42898,41077,198220,200400,-22986,0
42888,41069,198228,200422,-22976,0
42886,41037,198254,200465,-22966,0
42893,41074,198255,200453,-22956,0
42889,41056,198271,200475,-22946,0
42907,41076,198264,200406,-22936,0
42979,41159,198233,200428,-22926,0
43278,41434,198280,200468,-22916,0
43339,41497,198254,200463,-22906,0
43318,41463,198263,200475,-22896,0
43311,41484,198286,200501,-22886,0
43355,41496,198189,200427,-22876,0
43266,41419,198275,200463,-22866,0
43347,41513,198460,200508,-22856,0
43291,41449,198053,200450,-22846,0
43304,41470,197929,200466,-22836,0
43331,41493,198233,200368,-22826,0
43211,41459,198262,200464,-22816,0
43494,41478,198268,200438,-22806,0
43283,41482,198241,200424,-22796,0
43279,41516,198221,200401,-22786,0
43368,41374,198286,200474,-22776,0
43363,41511,198258,200418,-22766,0
43258,41355,198245,200344,-22756,0
43349,41489,198275,200453,-22746,0
43307,41447,198245,200426,-22736,0
43330,41480,198265,200458,-22726,0
43330,41470,198210,200384,-22716,0
43302,41464,198250,200443,-22706,0
43333,41485,198277,200470,-22696,0
43309,41480,198242,200416,-22686,0
43289,41442,198242,200438,-22676,0
43315,41463,198268,200460,-22666,0
43327,41484,198230,200435,-22656,0
43321,41483,198269,200475,-22646,0
43297,41470,198224,200432,-22636,0
43347,41512,198226,200454,-22626,0
43294,41438,198146,200386,-22616,0
43277,41448,198472,200472,-22606,0
43335,41488,198004,200437,-22596,0
43329,41476,198243,200452,-22586,0
43256,41425,198249,200448,-22576,0
43283,41497,198243,200422,-22566,0
43452,41504,198223,200416,-22556,0
43289,41442,198222,200402,-22546,0
43210,41370,198256,200457,-22536,0
43403,41496,198225,200428,-22526,0
43328,41467,198229,200422,-22516,0
43299,41456,198269,200459,-22506,0
43349,41508,198223,200432,-22496,0
43288,41331,198245,200446,-22486,0
43312,41484,198253,200438,-22476,0
43369,41507,198237,200438,-22466,0
43282,41452,198225,200410,-22456,0
43317,41367,198259,200454,-22446,0
43324,41468,198228,200426,-22436,0
43307,41483,198210,200404,-22426,0
43374,41515,198223,200415,-22416,0
43754,41896,198221,200423,-22406,0
43735,41895,198227,200417,-22396,0
43727,41861,198223,200200,-22386,0
43772,41921,198205,200420,-22376,0
43697,41829,198194,200454,-22366,0
43760,41785,198500,200457,-22356,0
43620,41561,198085,200399,-22346,0
43706,41849,198228,200462,-22336,0
43751,41894,198322,200473,-22326,0
43695,41833,198202,200412,-22316,0
43761,41853,198215,200396,-22306,0
43819,41866,198272,200460,-22296,0
43573,41890,198220,200419,-22286,0
43752,41857,198202,200412,-22276,0
43773,41912,198264,200432,-22266,0
43753,41877,198208,200413,-22256,0
43700,41820,198203,200419,-22246,0
43749,41901,198272,200487,-22236,0
43777,41933,198196,200381,-22226,0
43723,41857,198230,200435,-22216,0
43708,41865,198228,200436,-22206,0
43743,41879,198245,200430,-22196,0
43775,41934,198207,200263,-22186,0
43711,41844,198222,200427,-22176,0
43739,41878,198233,200407,-22166,0
43787,41926,198201,200408,-22156,0
43746,41898,198224,200429,-22146,0
43725,41896,198262,200475,-22136,0
43749,41898,198202,200404,-22126,0
43690,41831,198136,200444,-22116,0
43758,41910,198445,200441,-22106,0
43754,41909,198063,200390,-22096,0
43707,41842,198183,200415,-22086,0
43769,41922,198257,200433,-22076,0
43739,41922,198212,200418,-22066,0
43649,41840,198211,200418,-22056,0
43904,41881,198243,200450,-22046,0
43592,41914,198216,200430,-22036,0
43750,41869,198201,200408,-22026,0
43716,41865,198212,200411,-22016,0
43746,41902,198226,200446,-22006,0
43748,41899,198196,200407,-21996,0
43737,41869,198221,200439,-21986,0
43731,41880,198252,200460,-21976,0
43775,41928,198169,200381,-21966,0
43747,41899,198207,200410,-21956,0
43709,41614,198289,200498,-21946,0
43766,41917,198200,200405,-21936,0
43729,41865,198199,200408,-21926,0
43751,41908,198240,200445,-21916,0
43926,42085,198217,200437,-21906,0
44137,42272,198181,200385,-21896,0
44154,42287,198207,200421,-21886,0
44174,42306,198228,200473,-21876,0
44112,42268,198060,200400,-21866,0
44166,42306,198346,200461,-21856,0
44183,42328,198121,200411,-21846,0
44106,42248,197989,200450,-21836,0
44154,42279,198240,200402,-21826,0
44127,42296,198185,200398,-21816,0
44095,42261,198258,200465,-21806,0
44355,42315,198173,200383,-21796,0
44009,42314,198177,200380,-21786,0
44191,42245,198235,200487,-21776,0
44187,42224,198214,200412,-21766,0
44185,42329,198180,200384,-21756,0
44156,42300,198205,200413,-21746,0
44144,42274,198210,200428,-21736,0
44144,42295,198227,200418,-21726,0
44192,42316,198225,200416,-21716,0
44154,42292,198203,200412,-21706,0
44145,42261,198245,200447,-21696,0
44200,42322,198197,200382,-21686,0
44157,42277,198194,200406,-21676,0
44173,42310,198228,200435,-21666,0
44188,42323,198212,200420,-21656,0
44183,42319,198190,200379,-21646,0
44131,42269,198208,200411,-21636,0
44148,42277,198220,200442,-21626,0
44185,42311,198092,200403,-21616,0
44136,42295,198290,200160,-21606,0
44112,42243,198218,200428,-21596,0
44172,42316,197697,200344,-21586,0
44179,42293,198159,200364,-21576,0
44117,42265,198202,200403,-21566,0
44103,42297,198202,200412,-21556,0
44349,42331,198172,200397,-21546,0
44035,42254,198190,200311,-21536,0
44170,42267,198227,200358,-21526,0
44207,42345,198187,200400,-21516,0
44184,42314,198195,200403,-21506,0
44125,42245,198248,200466,-21496,0
44173,42297,198188,200383,-21486,0
44164,42273,198174,200406,-21476,0
44127,42248,198233,200442,-21466,0
44180,42306,198199,200392,-21456,0
44149,42292,198179,200401,-21446,0
44154,42275,198198,200425,-21436,0
44168,42164,198217,200463,-21426,0
44189,42327,198170,200351,-21416,0
44146,42295,198209,200418,-21406,0
44437,42575,198200,200387,-21396,0
44608,42663,198158,200292,-21386,0
44567,42696,198249,200482,-21376,0
44580,42693,198078,200388,-21366,0
44615,42740,198327,200375,-21356,0
44588,42723,198154,200414,-21346,0
44595,42702,198122,200435,-21336,0
44605,42700,198206,200436,-21326,0
44589,42752,198191,200425,-21316,0
44459,42700,198185,200398,-21306,0
44779,42760,198198,200418,-21296,0
44397,42672,198162,200384,-21286,0
44626,42720,198215,200431,-21276,0
44650,42735,198169,200373,-21266,0
44655,42769,198160,200404,-21256,0
44576,42702,198194,200420,-21246,0
44578,42618,198175,200388,-21236,0
44588,42706,198180,200403,-21226,0
44603,42742,198181,200427,-21216,0
44604,42617,198171,200263,-21206,0
44570,42716,198180,200380,-21196,0
44564,42709,198193,200444,-21186,0
44601,42737,198227,200485,-21176,0
44622,42656,198165,200398,-21166,0
44562,42696,198177,200425,-21156,0
44565,42583,198200,200415,-21146,0
44611,42726,198171,200426,-21136,0
44589,42741,198206,200437,-21126,0
44636,42788,198147,200442,-21116,0
44618,42765,198255,200422,-21106,0
44601,42723,198326,200491,-21096,0
44654,42790,197675,200430,-21086,0
44642,42746,198265,200438,-21076,0
44646,42793,198318,200516,-21066,0
44572,42793,198300,200503,-21056,0
44814,42796,198336,200550,-21046,0
44549,42828,198369,200586,-21036,0
44165,42798,198404,200590,-21026,0
44749,42844,198425,200640,-21016,0
44700,42829,198411,200620,-21006,0
44755,42890,198394,200611,-20996,0
44718,42838,198308,200513,-20986,0
44670,42800,198315,200517,-20976,0
44690,42802,198350,200588,-20966,0
44675,42616,198270,200458,-20956,0
44644,42743,198265,200508,-20946,0
44634,42760,198280,200503,-20936,0
44652,42773,198225,200455,-20926,0
44591,42717,198236,200459,-20916,0
44641,42733,198212,200434,-20906,0
44619,42728,198212,200391,-20896,0
44956,43070,198295,200514,-20886,0
45123,43220,198314,200550,-20876,0
45190,43317,198317,200571,-20866,0
45221,43317,198386,200640,-20856,0
45240,43364,198666,200734,-20846,0
45264,43361,198337,200692,-20836,0
45205,43314,198515,200667,-20826,0
45196,43316,198239,200531,-20816,0
44958,43187,198337,200555,-20806,0
45154,43172,198247,200462,-20796,0
45075,43145,198226,200442,-20786,0
44900,43148,198211,200450,-20776,0
45070,43178,198190,200441,-20766,0
44973,43087,198192,200401,-20756,0
45015,43116,198189,200401,-20746,0
44994,42862,198159,200390,-20736,0
44989,43099,198177,200431,-20726,0
45011,43129,198218,200287,-20716,0
45030,43154,198148,200364,-20706,0
45009,43091,198160,200380,-20696,0
44994,43075,198201,200427,-20686,0
45027,43123,198164,200391,-20676,0
45036,43176,198153,200387,-20666,0
44990,43090,198175,200384,-20656,0
44970,43083,198186,200421,-20646,0
44995,43119,198192,200413,-20636,0
44991,43115,198186,200425,-20626,0
45006,43143,198182,200408,-20616,0
45029,43154,198045,200403,-20606,0
44996,43106,198366,200420,-20596,0
45005,43114,198137,200401,-20586,0
45019,43138,198105,200435,-20576,0
45015,43152,198184,200420,-20566,0
44950,43079,198189,200420,-20556,0
44947,43050,198163,200385,-20546,0
45202,43146,198174,200390,-20536,0
44831,43106,198162,200393,-20526,0
45041,43075,198154,200371,-20516,0
44959,43126,198204,200443,-20506,0
45046,43124,198184,200310,-20496,0
45025,43143,198148,200399,-20486,0
44996,43123,198166,200385,-20476,0
45016,43135,198181,200428,-20466,0
45012,43138,198151,200378,-20456,0
45004,43135,198163,200393,-20446,0
44992,43106,198208,200445,-20436,0
44979,43095,198173,200409,-20426,0
