PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
54362,48233,201152,205309,5210,0,09:55:55.844582
54367,48238,201147,205307,5220,0,09:55:55.884522
54367,48239,201148,205311,5230,0,09:55:55.924609
54376,48243,201147,205313,5240,0,09:55:55.964550
54359,48238,201146,205302,5250,0,09:55:56.004562
54389,48228,201147,205306,5260,0,09:55:56.045245
54347,48234,201149,205304,5270,0,09:55:56.084602
54363,48234,201104,205305,5280,0,09:55:56.124578
54366,48235,201175,205302,5290,0,09:55:56.164340
54364,48237,201132,205300,5300,0,09:55:56.204601
54364,48235,201144,205305,5310,0,09:55:56.244617
54359,48226,201149,205310,5320,0,09:55:56.284632
54367,48238,201143,205300,5330,0,09:55:56.324575
54363,48234,201140,205306,5340,0,09:55:56.364633
54364,48242,201144,205305,5350,0,09:55:56.405000
54359,48231,201145,205305,5360,0,09:55:56.444518
54359,48231,201143,205305,5370,0,09:55:56.484409
54370,48231,201142,205302,5380,0,09:55:56.524303
54331,48230,201148,205306,5390,0,09:55:56.565194
54422,48234,201151,205311,5400,0,09:55:56.612068
54351,48226,201166,205304,5410,0,09:55:56.645222
54361,48228,201109,205304,5420,0,09:55:56.684568
54363,48232,201172,205307,5430,0,09:55:56.724587
54365,48233,201135,205303,5440,0,09:55:56.764330
54365,48236,201137,205303,5450,0,09:55:56.804565
54364,48233,201134,205303,5460,0,09:55:56.844569
54362,48232,201142,205307,5470,0,09:55:56.892001
54363,48231,201136,205299,5480,0,09:55:56.924598
54362,48232,201139,205304,5490,0,09:55:56.964018
54361,48233,201136,205305,5500,0,09:55:57.015184
54375,48231,201138,205307,5510,0,09:55:57.044618
54333,48236,201140,205305,5520,0,09:55:57.084578
54411,48230,201139,205305,5530,0,09:55:57.124613
54347,48235,201150,205307,5540,0,09:55:57.165180
54359,48232,201134,205308,5550,0,09:55:57.204569
54360,48230,201179,205306,5560,0,09:55:57.244590
54360,48229,201119,205312,5570,0,09:55:57.284534
54356,48226,201138,205306,5580,0,09:55:57.324585
54364,48232,201142,205314,5590,0,09:55:57.364622
54363,48238,201141,205308,5600,0,09:55:57.404596
54357,48233,201142,205308,5610,0,09:55:57.455472
54358,48229,201132,205298,5620,0,09:55:57.495130
56260,49920,201138,205301,5630,0,09:55:57.524132
56265,49925,201143,205307,5640,0,09:55:57.564651
56266,49920,201143,205301,5650,0,09:55:57.604616
56209,49925,201132,205299,5660,0,09:55:57.644539
56285,49924,201132,205300,5670,0,09:55:57.684643
56244,49918,201140,205307,5680,0,09:55:57.724624
56262,49923,201080,205295,5690,0,09:55:57.771117
56265,49924,201164,205307,5700,0,09:55:57.804627
56263,49924,201124,205304,5710,0,09:55:57.844520
56265,49924,201135,205299,5720,0,09:55:57.884419
56264,49919,201136,205304,5730,0,09:55:57.935495
56266,49925,201138,205308,5740,0,09:55:57.964918
56261,49918,201135,205301,5750,0,09:55:58.005022
56264,49925,201137,205299,5760,0,09:55:58.044625
56267,49924,201133,205298,5770,0,09:55:58.084645
56260,49917,201136,205302,5780,0,09:55:58.131990
56263,49925,201124,205294,5790,0,09:55:58.164520
56262,49927,201128,205295,5800,0,09:55:58.204601
56245,49919,201128,205293,5810,0,09:55:58.244611
56252,49919,201107,205296,5820,0,09:55:58.284643
56261,49922,201100,205301,5830,0,09:55:58.324665
56259,49921,201152,205301,5840,0,09:55:58.364177
56267,49928,201128,205300,5850,0,09:55:58.404634
56261,49921,201131,205295,5860,0,09:55:58.444645
56265,49925,201129,205293,5870,0,09:55:58.494719
56262,49920,201130,205307,5880,0,09:55:58.525626
56277,49922,201128,205297,5890,0,09:55:58.554750
56266,49923,201136,205303,5900,0,09:55:58.604642
56290,49918,201126,205290,5910,0,09:55:58.644766
56270,49917,201131,205300,5920,0,09:55:58.675234
56279,49923,201126,205296,5930,0,09:55:58.715696
56260,49922,201118,205293,5940,0,09:55:58.754593
56265,49921,201134,205292,5950,0,09:55:58.794491
56261,49917,201139,205300,5960,0,09:55:58.835377
56258,49914,201111,205296,5970,0,09:55:58.885072
56260,49921,201128,205293,5980,0,09:55:58.915234
