PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
143555,113625,291741,214041,4550,0,09:55:52.734287
143558,113634,291727,214042,4560,0,09:55:52.774576
143553,113627,291727,214040,4570,0,09:55:52.813256
143554,113622,291728,214036,4580,0,09:55:52.853580
145952,115510,291731,214039,4590,0,09:55:52.894285
149955,118657,291722,214032,4600,0,09:55:52.933629
149947,118644,291708,214035,4610,0,09:55:52.974255
149946,118643,291697,214036,4620,0,09:55:53.013598
149937,118641,291705,214033,4630,0,09:55:53.053404
149943,118645,291729,214038,4640,0,09:55:53.093627
149940,118643,291719,214033,4650,0,09:55:53.134255
149945,118645,291723,214033,4660,0,09:55:53.173602
149949,118647,291727,214035,4670,0,09:55:53.214286
149949,118648,291716,214036,4680,0,09:55:53.253666
149939,118635,291736,214038,4690,0,09:55:53.293463
149939,118639,291728,214028,4700,0,09:55:53.334289
149942,118646,291744,214048,4710,0,09:55:53.373746
149935,118638,291728,214038,4720,0,09:55:53.413668
149934,118641,291726,214038,4730,0,09:55:53.453271
149930,118632,291707,214033,4740,0,09:55:53.493667
149937,118637,291706,214028,4750,0,09:55:53.534256
149944,118644,291714,214031,4760,0,09:55:53.573643
149933,118633,291712,214030,4770,0,09:55:53.614288
149942,118640,291677,214028,4780,0,09:55:53.653660
149945,118646,291680,214030,4790,0,09:55:53.693467
149931,118632,291694,214024,4800,0,09:55:53.733647
149942,118642,291702,214027,4810,0,09:55:53.773544
149943,118641,291709,214028,4820,0,09:55:53.813664
149939,118641,291702,214026,4830,0,09:55:53.853961
149923,118625,291700,214023,4840,0,09:55:53.893361
149934,118633,291707,214026,4850,0,09:55:53.933354
149937,118640,291711,214025,4860,0,09:55:53.973665
149921,118624,291712,214031,4870,0,09:55:54.014253
149938,118642,291728,214029,4880,0,09:55:54.063014
149938,118640,291778,214035,4890,0,09:55:54.093581
149942,118639,291760,214025,4900,0,09:55:54.133320
149930,118631,291756,214023,4910,0,09:55:54.172886
149944,118641,291766,214034,4920,0,09:55:54.213704
149940,118642,291740,214031,4930,0,09:55:54.253570
149946,118648,291753,214031,4940,0,09:55:54.293780
149944,118641,291746,214034,4950,0,09:55:54.333616
149949,118647,291739,214036,4960,0,09:55:54.373660
149941,118641,291732,214030,4970,0,09:55:54.414272
149931,118631,291717,214023,4980,0,09:55:54.453651
149935,118634,291721,214032,4990,0,09:55:54.493357
149940,118640,291721,214030,5000,0,09:55:54.533618
149932,118630,291721,214037,5010,0,09:55:54.573838
149925,118620,291709,214028,5020,0,09:55:54.613456
149929,118629,291680,214030,5030,0,09:55:54.653928
149939,118636,291687,214032,5040,0,09:55:54.693690
149923,118628,291693,214024,5050,0,09:55:54.723602
149926,118630,291694,214023,5060,0,09:55:54.773601
149933,118628,291700,214018,5070,0,09:55:54.814252
149929,118630,291702,214026,5080,0,09:55:54.853599
149938,118639,291709,214029,5090,0,09:55:54.893275
152287,120509,291716,214029,5100,0,09:55:54.933636
156207,123634,291713,214029,5110,0,09:55:54.974266
156191,123615,291715,214027,5120,0,09:55:55.014077
156210,123637,291717,214030,5130,0,09:55:55.044387
156202,123629,291718,214025,5140,0,09:55:55.093265
156203,123629,291712,214022,5150,0,09:55:55.123609
156202,123628,291706,214020,5160,0,09:55:55.163589
156202,123627,291707,214015,5170,0,09:55:55.203483
156202,123633,291717,214030,5180,0,09:55:55.242874
156199,123630,291712,214028,5190,0,09:55:55.283520
156202,123632,291715,214019,5200,0,09:55:55.323768
156201,123624,291717,214025,5210,0,09:55:55.363787
156201,123628,291707,214020,5220,0,09:55:55.403681
156197,123620,291705,214019,5230,0,09:55:55.442923
156196,123616,291715,214024,5240,0,09:55:55.483539
156208,123630,291711,214028,5250,0,09:55:55.523544
156200,123624,291711,214020,5260,0,09:55:55.563440
156195,123618,291705,214014,5270,0,09:55:55.603541
156195,123620,291707,214015,5280,0,09:55:55.643580
156193,123619,291704,214013,5290,0,09:55:55.683581
156191,123619,291704,214018,5300,0,09:55:55.723587
156200,123628,291709,214019,5310,0,09:55:55.763588
156200,123626,291699,214012,5320,0,09:55:55.803571
156200,123621,291704,214017,5330,0,09:55:55.843582
156196,123617,291703,214020,5340,0,09:55:55.883524
156200,123620,291709,214021,5350,0,09:55:55.923585
156191,123615,291705,214020,5360,0,09:55:55.963550
156199,123621,291705,214017,5370,0,09:55:56.003561
156203,123624,291709,214024,5380,0,09:55:56.053592
156196,123613,291712,214021,5390,0,09:55:56.083601
156194,123615,291706,214013,5400,0,09:55:56.123577
156201,123620,291701,214013,5410,0,09:55:56.163355
156193,123613,291706,214020,5420,0,09:55:56.204601
156207,123629,291708,214021,5430,0,09:55:56.243616
156199,123626,291707,214020,5440,0,09:55:56.283628
156192,123620,291704,214021,5450,0,09:55:56.323573
156201,123630,291704,214022,5460,0,09:55:56.363622
156192,123618,291704,214015,5470,0,09:55:56.403003
156200,123621,291711,214022,5480,0,09:55:56.443521
156198,123624,291712,214023,5490,0,09:55:56.483416
156202,123624,291708,214022,5500,0,09:55:56.533279
156201,123624,291705,214020,5510,0,09:55:56.564196
156190,123618,291706,214024,5520,0,09:55:56.612068
156189,123616,291710,214019,5530,0,09:55:56.644157
156194,123622,291703,214019,5540,0,09:55:56.683569
156198,123619,291703,214013,5550,0,09:55:56.723586
156195,123619,291709,214015,5560,0,09:55:56.763340
156195,123619,291700,214013,5570,0,09:55:56.803562
156188,123609,291700,214018,5580,0,09:55:56.843567
156196,123621,291696,214007,5590,0,09:55:56.893993
156195,123616,291701,214014,5600,0,09:55:56.923597
158593,125496,291708,214021,5610,0,09:55:56.963021
162568,128623,291705,214012,5620,0,09:55:57.003869
162570,128624,291705,214016,5630,0,09:55:57.043618
162569,128622,291698,214014,5640,0,09:55:57.084578
162571,128626,291703,214013,5650,0,09:55:57.123612
162554,128610,291690,214004,5660,0,09:55:57.173270
162560,128612,291704,214008,5670,0,09:55:57.203569
162565,128619,291694,214013,5680,0,09:55:57.243587
162559,128615,291699,214015,5690,0,09:55:57.283566
162568,128617,291697,214009,5700,0,09:55:57.323584
162557,128607,291700,214011,5710,0,09:55:57.363619
162566,128621,291704,214012,5720,0,09:55:57.403594
162561,128621,291698,214004,5730,0,09:55:57.443637
162567,128623,291696,214008,5740,0,09:55:57.483130
162560,128618,291697,214009,5750,0,09:55:57.534256
162563,128624,291697,214009,5760,0,09:55:57.563650
162557,128617,291693,214008,5770,0,09:55:57.603614
162556,128614,291701,214015,5780,0,09:55:57.643541
162561,128619,291700,214009,5790,0,09:55:57.683640
162564,128625,291697,214008,5800,0,09:55:57.723623
162559,128617,291692,214005,5810,0,09:55:57.763616
162558,128619,291699,214013,5820,0,09:55:57.803627
162587,128637,291693,214009,5830,0,09:55:57.843522
162568,128627,291687,214000,5840,0,09:55:57.883418
162573,128627,291696,214011,5850,0,09:55:57.923630
162564,128620,291690,214015,5860,0,09:55:57.963919
162559,128617,291688,214013,5870,0,09:55:58.014265
162566,128616,291693,214014,5880,0,09:55:58.043608
162542,128602,291695,214017,5890,0,09:55:58.084645
162559,128617,291691,214012,5900,0,09:55:58.123603
162552,128610,291684,214007,5910,0,09:55:58.163554
162558,128616,291689,214005,5920,0,09:55:58.203600
162568,128620,291691,214008,5930,0,09:55:58.243609
162560,128621,291691,214004,5940,0,09:55:58.283640
162553,128608,291686,214001,5950,0,09:55:58.323649
162556,128613,291694,214008,5960,0,09:55:58.373615
162541,128601,291691,214012,5970,0,09:55:58.403629
162557,128613,291685,214003,5980,0,09:55:58.443644
162567,128622,291691,214003,5990,0,09:55:58.483749
162557,128613,291693,214001,6000,0,09:55:58.523698
162563,128619,291691,214005,6010,0,09:55:58.563709
162557,128613,291687,214003,6020,0,09:55:58.603641
162564,128622,291690,214007,6030,0,09:55:58.643772
162557,128613,291688,214001,6040,0,09:55:58.683787
162565,128608,291693,214007,6050,0,09:55:58.723675
